Date,Pattern,Timeframe,Entry,Stop,Target,R:R,Volume_Spike,RSI,EMA_Aligned,VWAP_Bullish,Valid
2023-12-29 11:00:00+00:00,Revival,1h,42920.796875,41895.3884765625,45484.31787109376,2.5,True,62.655122535680505,True,True,False
2023-12-31 00:00:00+00:00,Revival,1h,42336.73828125,41711.213671875,43900.54980468751,2.5,True,72.3764666464778,False,True,True
2023-12-31 04:00:00+00:00,Revival,1h,42213.82421875,41578.2713671875,43802.70634765625,2.5000000000000058,True,49.62292106035933,False,True,False
2023-12-31 07:00:00+00:00,Revival,1h,42526.33203125,41734.3665234375,44506.24580078125,2.5000000000000044,True,51.193433416135655,False,True,True
2024-01-01 01:00:00+00:00,Revival,1h,42622.8984375,41680.93359375,44977.810546875,2.5,True,55.15278254215374,False,True,False
2024-01-01 18:00:00+00:00,Revival,1h,43120.453125,42180.1526953125,45471.20419921875,2.5,True,75.0302674737993,False,True,True
2024-01-01 19:00:00+00:00,Revival,1h,43529.83984375,42259.5421875,46705.58398437499,2.5,True,88.08311074513632,False,True,True
2024-01-01 20:00:00+00:00,Revival,1h,43677.93359375,42290.9128125,47145.485546875,2.5,True,87.83285901263665,False,True,False
2024-01-02 00:00:00+00:00,Revival,1h,45069.9609375,42985.0458984375,50282.24853515625,2.5,True,88.66750941085562,False,True,True
2024-01-02 03:00:00+00:00,Revival,1h,45421.73046875,43735.1797265625,49638.107324218756,2.500000000000002,True,86.39389340824471,False,True,False
2024-01-02 07:00:00+00:00,Revival,1h,45499.88671875,44718.56296875,47453.19609375001,2.5000000000000044,True,85.53731077397278,False,True,False
2024-01-02 08:00:00+00:00,Revival,1h,45802.05078125,44718.56296875,48510.77031250001,2.5000000000000036,True,85.5411294856834,False,True,False
2024-01-03 16:00:00+00:00,Revival,1h,43006.78515625,41704.60078125,46262.24609374999,2.5,True,25.812104214014127,False,True,False
2024-01-04 15:00:00+00:00,Revival,1h,44122.6484375,42728.0635546875,47609.110644531254,2.5,True,80.17823843407245,False,True,False
2024-01-04 21:00:00+00:00,Revival,1h,44452.23046875,43498.3415625,46836.95273437501,2.500000000000004,True,87.7760791728688,False,True,True
2024-01-05 09:00:00+00:00,Revival,1h,44184.36328125,43183.42875,46686.699609375006,2.5000000000000036,True,53.190108062180634,False,True,False
2024-01-05 23:00:00+00:00,Revival,1h,44160.76171875,43196.09765625,46572.421875,2.5,True,49.52694428872527,False,True,False
2024-01-07 00:00:00+00:00,Revival,1h,44170.5078125,43337.8803515625,46252.07646484376,2.5000000000000044,True,69.73876861803505,False,True,True
2024-01-07 04:00:00+00:00,Revival,1h,44022.7578125,43454.73515625,45442.81445312501,2.5,True,58.662064250030326,False,True,False
2024-01-07 11:00:00+00:00,Revival,1h,44079.5546875,43478.0891015625,45583.21865234374,2.499999999999994,True,56.488469601677146,False,True,True
2024-01-07 13:00:00+00:00,Revival,1h,44416.63671875,43506.744960937496,46691.366113281256,2.499999999999996,True,65.32401293936772,False,True,True
2024-01-08 06:00:00+00:00,Revival,1h,43890.30078125,42845.660859375,46501.9005859375,2.5,True,47.57908918532318,True,True,False
2024-01-08 11:00:00+00:00,Revival,1h,44617.80859375,43286.179921875,47946.88027343749,2.4999999999999973,True,56.87300924233721,False,True,True
2024-01-08 12:00:00+00:00,Revival,1h,45140.875,43286.179921875,49777.61269531249,2.4999999999999982,True,71.58909031520497,False,True,False
2024-01-08 18:00:00+00:00,Revival,1h,46931.58984375,44288.71734375,53538.771093749994,2.5,True,86.70048241923865,False,True,True
2024-01-08 19:00:00+00:00,Revival,1h,47027.77734375,44419.1769140625,53549.27841796876,2.5,True,86.9443093354249,False,True,False
2024-01-10 18:00:00+00:00,Revival,1h,46542.5859375,44412.3397265625,51868.20146484375,2.5000000000000018,True,56.57642869118089,True,True,True
2024-01-14 07:00:00+00:00,Revival,1h,42992.76953125,42136.02421875,45134.63281250001,2.5,True,54.44911758571202,True,True,True
2024-01-14 16:00:00+00:00,Revival,1h,42926.91796875,42320.41171875,44443.18359375,2.500000000000006,True,55.44645498900615,True,True,True
2024-01-14 17:00:00+00:00,Revival,1h,42956.77734375,42371.58234375,44419.76484375,2.500000000000006,True,61.45724805925944,True,True,True
2024-01-15 18:00:00+00:00,Revival,1h,42981.28515625,41764.6659375,46022.833203124996,2.5,True,58.6304853540359,False,True,False
2024-01-17 20:00:00+00:00,Revival,1h,42604.15234375,41767.4155078125,44695.99443359376,2.5000000000000044,True,43.18200140666136,False,True,False
2024-01-20 16:00:00+00:00,Revival,1h,41589.625,41055.141445312496,42925.833886718756,2.4999999999999933,True,51.2350565264162,False,False,False
2024-01-20 17:00:00+00:00,Revival,1h,41622.140625,41055.141445312496,43039.638574218756,2.499999999999994,True,49.78262687066299,False,False,False
2024-01-20 18:00:00+00:00,Revival,1h,41628.953125,41055.141445312496,43063.482324218756,2.499999999999994,True,54.06335630350166,False,False,False
2024-01-20 19:00:00+00:00,Revival,1h,41651.875,41120.4853125,42980.349218749994,2.4999999999999933,True,55.40042451883085,False,False,False
2024-01-20 20:00:00+00:00,Revival,1h,41761.15234375,41135.75296875,43324.650781250006,2.5000000000000058,True,59.702865732371826,False,False,False
2024-01-21 02:00:00+00:00,Revival,1h,41674.48046875,41189.56875,42886.759765625,2.4999999999999925,True,55.42091029403302,False,False,False
2024-01-21 08:00:00+00:00,Revival,1h,41640.3984375,41147.4357421875,42872.80517578124,2.5,True,50.88245569650752,False,False,False
2024-01-21 09:00:00+00:00,Revival,1h,41709.76953125,41147.4357421875,43115.60400390624,2.5,True,54.1654253674714,False,False,False
2024-01-21 10:00:00+00:00,Revival,1h,41783.7421875,41153.5923046875,43359.11689453124,2.4999999999999942,True,51.712294290773215,False,False,False
2024-01-21 13:00:00+00:00,Revival,1h,41824.984375,41265.203203125,43224.437304687504,2.5,True,61.6119621576293,False,False,False
2024-01-22 06:00:00+00:00,Revival,1h,41177.3515625,40304.253515625,43360.0966796875,2.500000000000004,True,39.4781815877377,False,False,False
2024-01-23 17:00:00+00:00,Revival,1h,39361.33203125,38136.6755859375,42422.97314453126,2.5,True,37.74211356216667,False,False,False
2024-01-25 11:00:00+00:00,Revival,1h,40152.125,39568.0299609375,41612.36259765625,2.499999999999994,True,65.62641824180946,False,False,False
2024-01-25 18:00:00+00:00,Revival,1h,39849.16796875,39150.207421875,41596.5693359375,2.4999999999999947,True,46.617436070554476,False,False,False
2024-01-25 19:00:00+00:00,Revival,1h,39950.9453125,39150.207421875,41952.7900390625,2.4999999999999956,True,53.29246297629205,True,False,False
2024-01-26 02:00:00+00:00,Revival,1h,40121.92578125,39427.4344921875,41858.154003906246,2.5,True,57.70687232006719,False,False,False
2024-01-26 11:00:00+00:00,Revival,1h,41279.234375,39563.1108984375,45569.543066406244,2.5,True,83.71791352358711,False,False,False
2024-01-28 02:00:00+00:00,Revival,1h,42102.6953125,41539.804453125,43509.92246093751,2.5000000000000067,True,71.37112134435952,False,False,False
2024-01-28 04:00:00+00:00,Revival,1h,42727.4609375,41568.1470703125,45625.74560546875,2.500000000000003,True,85.18996145301575,False,True,True
2024-01-29 03:00:00+00:00,Revival,1h,42336.76953125,41475.5588671875,44489.79619140625,2.5,True,48.18781860846848,True,True,False
2024-01-29 16:00:00+00:00,Revival,1h,43169.67578125,41400.1487109375,47593.49345703125,2.5,True,70.53491247148199,False,True,True
2024-01-30 02:00:00+00:00,Revival,1h,43621.71875,42666.10734375,46010.747265624996,2.5,True,80.00646273158121,False,True,False
2024-01-30 20:00:00+00:00,Revival,1h,43641.15234375,42863.403515625,45585.52441406249,2.5,True,62.00662308198961,False,True,False
2024-01-31 14:00:00+00:00,Revival,1h,42904.796875,41932.7532421875,45334.90595703125,2.5000000000000036,True,49.59211583456953,False,True,False
2024-01-31 15:00:00+00:00,Revival,1h,43343.2890625,42086.385,46485.54921874999,2.499999999999997,True,64.30095673876872,True,True,False
2024-02-01 17:00:00+00:00,Revival,1h,42923.203125,41768.308828125,45810.43886718749,2.499999999999997,True,80.16845893622808,False,True,False
2024-02-02 06:00:00+00:00,Revival,1h,43161.37109375,42505.94390625,44799.939062499994,2.5,True,62.60165351072634,False,True,True
2024-02-02 16:00:00+00:00,Revival,1h,43208.515625,42158.492578125,45833.5732421875,2.4999999999999964,True,53.83028984142901,False,True,False
2024-02-03 13:00:00+00:00,Revival,1h,43058.546875,42543.6141796875,44345.878613281246,2.5,True,39.535028112172746,False,True,False
2024-02-04 01:00:00+00:00,Revival,1h,43033.03515625,42469.801171875,44441.1201171875,2.4999999999999933,True,53.63174949101024,False,True,False
2024-02-05 07:00:00+00:00,Revival,1h,43013.55859375,42183.118828125,45089.6580078125,2.4999999999999956,True,53.57198175340924,True,True,False
2024-02-05 13:00:00+00:00,Revival,1h,43383.5390625,42566.2758984375,45426.69697265624,2.4999999999999956,True,78.29794449367158,False,True,True
2024-02-07 05:00:00+00:00,Revival,1h,42995.0625,42348.1974609375,44612.22509765624,2.5,True,39.59695439874203,False,True,False
2024-02-07 17:00:00+00:00,Revival,1h,43493.515625,42512.201015624996,45946.802148437506,2.4999999999999964,True,69.95942812563156,False,True,True
2024-02-07 18:00:00+00:00,Revival,1h,43621.03515625,42512.201015624996,46393.120507812506,2.499999999999997,True,70.05190731208513,False,True,True
2024-02-07 21:00:00+00:00,Revival,1h,44178.0859375,42998.2716796875,47127.62158203124,2.5,True,79.82325149599329,False,True,False
2024-02-08 00:00:00+00:00,Revival,1h,44643.0234375,43677.3652734375,47057.168847656256,2.5000000000000036,True,91.72704755164811,False,True,False
2024-02-08 01:00:00+00:00,Revival,1h,44659.71484375,43692.1533984375,47078.618457031254,2.5,True,91.57734301391122,False,True,False
2024-02-08 14:00:00+00:00,Revival,1h,45045.6328125,44170.652109375,47233.08457031251,2.500000000000004,True,66.29616043815656,False,True,True
2024-02-08 15:00:00+00:00,Revival,1h,45436.859375,44170.652109375,48602.37753906251,2.5000000000000027,True,74.13755869114203,False,True,True
2024-02-09 02:00:00+00:00,Revival,1h,46273.94140625,44808.2159765625,49938.25498046876,2.5,True,78.68272429893477,False,True,True
2024-02-09 11:00:00+00:00,Revival,1h,47146.6953125,45749.8065234375,50638.91728515625,2.5000000000000027,True,81.16071090226988,False,True,True
2024-02-09 12:00:00+00:00,Revival,1h,47334.24609375,46035.4060546875,50581.34619140626,2.5,True,83.39702568724651,False,True,True
2024-02-09 13:00:00+00:00,Revival,1h,47462.2890625,46060.4925,50966.78046875,2.5000000000000027,True,84.17410708763492,False,True,False
2024-02-11 03:00:00+00:00,Revival,1h,48490.69140625,47141.2321875,51864.33945312501,2.5000000000000027,True,76.35465508993408,False,True,True
2024-02-11 18:00:00+00:00,Revival,1h,48316.65234375,47524.19203125,50297.803125,2.5,True,50.46870749103985,False,True,False
2024-02-12 00:00:00+00:00,Revival,1h,48605.1484375,47524.90359375,51305.760546875,2.5,True,62.075084422963045,False,True,True
2024-02-12 15:00:00+00:00,Revival,1h,49940.51953125,47388.639375,56320.219921875,2.5,True,72.9354763556992,False,True,True
2024-02-13 05:00:00+00:00,Revival,1h,50061.3359375,49271.2365234375,52036.58447265624,2.5,True,52.144389394323866,False,True,False
2024-02-14 08:00:00+00:00,Revival,1h,50686.1640625,48914.98734375,55114.105859375006,2.500000000000002,True,79.51903157443566,False,True,True
2024-02-14 09:00:00+00:00,Revival,1h,51612.48828125,49053.4365234375,58010.11767578125,2.5,True,87.15963154737224,False,True,True
2024-02-14 12:00:00+00:00,Revival,1h,51630.734375,50253.5485546875,55073.69892578125,2.5,True,79.13907430952885,False,True,False
2024-02-17 21:00:00+00:00,Revival,1h,51824.2734375,50645.13609375,54772.116796875,2.5,True,47.615754409670686,True,True,True
2024-02-18 09:00:00+00:00,Revival,1h,51963.828125,50908.445156249996,54602.285546875006,2.4999999999999964,True,63.84285846968313,False,True,False
2024-02-18 22:00:00+00:00,Revival,1h,52226.91796875,51102.075234375,55039.024804687506,2.500000000000003,True,63.420423463665166,False,True,True
2024-02-19 06:00:00+00:00,Revival,1h,52382.609375,51473.4451171875,54655.52001953126,2.5,True,68.56966945235538,False,True,False
2024-02-20 11:00:00+00:00,Revival,1h,52297.24609375,51062.1387890625,55385.01435546875,2.499999999999997,True,62.8499893511112,False,True,True
2024-02-22 03:00:00+00:00,Revival,1h,51585.8125,50650.650703125,53923.7169921875,2.500000000000004,True,56.24309569722129,True,True,False
2024-02-23 14:00:00+00:00,Revival,1h,51091.66796875,50313.45515625,53037.200000000004,2.5,True,39.58624227743402,False,True,False
2024-02-24 17:00:00+00:00,Revival,1h,51561.2578125,50565.974765625,54049.46542968751,2.5,True,79.92675247767987,False,True,True
2024-02-24 22:00:00+00:00,Revival,1h,51581.5625,50916.6010546875,53243.96611328126,2.5000000000000053,True,77.13794806370632,False,True,False
2024-02-25 06:00:00+00:00,Revival,1h,51742.60546875,50971.1051953125,53671.35615234375,2.5,True,71.35522296884545,False,True,False
2024-02-25 20:00:00+00:00,Revival,1h,51744.015625,50854.142109374996,53968.69941406251,2.5,True,50.060950284153265,False,True,False
2024-02-26 13:00:00+00:00,Revival,1h,51244.046875,50438.5548046875,53257.77705078125,2.4999999999999956,True,34.37453540650969,False,True,False
2024-02-26 14:00:00+00:00,Revival,1h,51724.62890625,50451.382265625,54907.745507812506,2.5,True,51.332046370585374,True,True,True
2024-02-26 15:00:00+00:00,Revival,1h,52765.24609375,50451.382265625,58549.905664062506,2.5,True,72.66238074220885,False,True,True
2024-02-26 16:00:00+00:00,Revival,1h,53412.2109375,50684.9410546875,60230.38564453125,2.5,True,78.93194242577303,False,True,True
2024-02-26 17:00:00+00:00,Revival,1h,53495.93359375,50726.34703125,60419.9,2.5,True,78.70679167047706,False,True,True
2024-02-26 18:00:00+00:00,Revival,1h,53572.4921875,51152.6464453125,59622.106542968744,2.4999999999999987,True,79.8416910635918,False,True,True
2024-02-26 19:00:00+00:00,Revival,1h,54454.1171875,52305.5053125,59825.646875000006,2.5,True,83.79279175938883,False,True,False
2024-02-26 20:00:00+00:00,Revival,1h,54454.52734375,52707.839765625,58821.246289062496,2.5,True,84.87311078851054,False,True,False
2024-02-27 01:00:00+00:00,Revival,1h,55676.3984375,53938.2628125,60021.7375,2.499999999999998,True,96.5593120854143,False,True,True
2024-02-27 02:00:00+00:00,Revival,1h,56300.51171875,53938.2628125,62206.133984375,2.4999999999999987,True,96.89487109639757,False,True,False
2024-02-27 13:00:00+00:00,Revival,1h,57098.03125,55811.17265625,60315.17773437501,2.5,True,76.3500811723434,False,True,False
2024-02-28 07:00:00+00:00,Revival,1h,58223.046875,56369.231015625,62857.586523437494,2.5,True,70.31309062591048,False,True,True
2024-02-28 08:00:00+00:00,Revival,1h,59352.5703125,56522.858906249996,66426.84882812502,2.5000000000000027,True,75.5440713157019,False,True,True
2024-02-28 13:00:00+00:00,Revival,1h,60544.22265625,58124.5126171875,66593.49775390624,2.499999999999997,True,85.64733745198039,False,True,True
2024-02-28 14:00:00+00:00,Revival,1h,61146.53125,58124.5126171875,68701.57783203124,2.499999999999998,True,87.93034368721747,False,True,True
2024-02-29 06:00:00+00:00,Revival,1h,62943.0234375,60575.6211328125,68861.52919921876,2.5000000000000013,True,52.882669900596504,False,True,False
2024-03-01 18:00:00+00:00,Revival,1h,62388.91015625,60599.207109375,66863.16777343751,2.500000000000004,True,60.32792458743815,False,True,True
2024-03-02 03:00:00+00:00,Revival,1h,62360.2109375,61393.7710546875,64776.310644531244,2.5,True,48.90171678245067,False,True,True
2024-03-03 04:00:00+00:00,Revival,1h,62048.54296875,61077.485390625,64476.186914062506,2.5000000000000036,True,56.2983674060586,True,True,True
2024-03-03 12:00:00+00:00,Revival,1h,62234.63671875,60987.086015625,65353.513476562504,2.5,True,61.71181610616126,True,True,True
2024-03-03 13:00:00+00:00,Revival,1h,62366.32421875,61033.1171484375,65699.34189453124,2.4999999999999973,True,59.80744625254546,False,True,False
2024-03-04 00:00:00+00:00,Revival,1h,63322.6875,61762.6543359375,67222.77041015626,2.500000000000002,True,79.3220904803533,False,True,True
2024-03-04 01:00:00+00:00,Revival,1h,63561.00390625,61762.6543359375,68056.87783203126,2.500000000000002,True,80.21538673924724,False,True,True
2024-03-04 02:00:00+00:00,Revival,1h,63676.73046875,61762.6543359375,68461.92080078126,2.5000000000000018,True,77.9029410341992,False,True,False
2024-03-04 08:00:00+00:00,Revival,1h,65255.671875,62642.041171875,71789.74863281251,2.5,True,82.41112408160578,False,True,True
2024-03-04 09:00:00+00:00,Revival,1h,65380.68359375,62743.067578125,71974.7236328125,2.5000000000000027,True,85.34043636532655,False,True,False
2024-03-04 15:00:00+00:00,Revival,1h,66475.5078125,64113.9120703125,72379.49716796874,2.4999999999999987,True,82.97582522100622,False,True,True
2024-03-04 17:00:00+00:00,Revival,1h,67169.515625,64113.9120703125,74808.52451171874,2.4999999999999987,True,88.96613263693892,False,True,False
2024-03-04 20:00:00+00:00,Revival,1h,67807.90625,65528.64140625,73506.068359375,2.499999999999997,True,85.44570312972371,False,True,False
2024-03-04 23:00:00+00:00,Revival,1h,68357.734375,66198.56203125,73755.66523437502,2.5000000000000036,True,77.62990268763681,False,True,False
2024-03-05 21:00:00+00:00,Revival,1h,63307.4609375,59386.1593359375,73110.71494140626,2.5,True,39.108979329497764,False,True,False
2024-03-07 10:00:00+00:00,Revival,1h,66919.1171875,65183.8275,71257.34140625,2.499999999999996,True,44.78395536895502,False,True,True
2024-03-08 18:00:00+00:00,Revival,1h,68728.2265625,65778.732421875,76101.9619140625,2.5,True,70.82601090647186,False,True,False
2024-03-08 20:00:00+00:00,Revival,1h,69204.359375,67157.9184375,74320.46171874998,2.4999999999999964,True,73.43127991110877,False,True,False
2024-03-10 00:00:00+00:00,Revival,1h,68512.484375,67688.465625,70572.53125,2.499999999999991,True,56.64068749571458,False,True,True
2024-03-10 01:00:00+00:00,Revival,1h,69079.5546875,67688.465625,72557.27734375,2.4999999999999947,True,67.57343452213078,False,True,True
2024-03-10 04:00:00+00:00,Revival,1h,69523.8828125,67813.25203125,73800.45976562501,2.5000000000000044,True,81.91445081044023,False,True,False
2024-03-10 09:00:00+00:00,Revival,1h,69909.578125,68556.610546875,73291.9970703125,2.5000000000000053,True,90.31101198236543,False,True,False
2024-03-11 07:00:00+00:00,Revival,1h,71066.59375,67808.139609375,79212.72910156252,2.500000000000002,True,62.66934155938583,False,True,True
2024-03-11 08:00:00+00:00,Revival,1h,71193.75,67808.139609375,79657.77597656252,2.500000000000002,True,65.63547616406332,False,True,False
2024-03-11 12:00:00+00:00,Revival,1h,71952.421875,70481.998125,75628.48125000001,2.500000000000005,True,78.24187586020112,False,True,False
2024-03-12 18:00:00+00:00,Revival,1h,71385.1484375,68229.910546875,79273.24316406249,2.5,True,45.03741211202339,False,True,False
